FIPS,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
10001,621710,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,1/26/2022,9:44:00,,,,0,S ,HVIC,S1,DOC,,1.927,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621711,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,2/23/2022,8:10:00,,,,0,S ,HVIC,S1,DOC,,2.496,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621712,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/21/2022,7:52:00,,,,0,S ,HVIC,FS1,DOC,,2.341,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621712,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/21/2022,7:52:00,,,,0,S ,HVIC,FS2,DOC,,2.393,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621713,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/7/2022,8:14:00,,,,0,S ,HVIC,S1,DOC,,15.81,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621714,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/27/2022,8:30:00,,,,0,S ,HVIC,S1,DOC,,2.25,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621715,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,5/18/2022,8:02:00,,,,0,S ,HVIC,S1,DOC,,2.498,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621716,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,6/15/2022,8:18:00,,,,0,S ,HVIC,S1,DOC,,8.357,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621717,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,7/27/2022,11:45:00,,,,0,S ,HVIC,S1,DOC,,2.203,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621718,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,8/24/2022,7:35:00,,,,0,S ,HVIC,S1,DOC,,2.461,MG/L,L01 ,DEDNREC,QQ,,,nan,38.84972,-75.67333,T3
10001,610442,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/22/2021,9:14:00,,,,0,S ,HVIC,FS1,FSS,<,1,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610442,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/22/2021,9:14:00,,,,0,S ,HVIC,FS2,FSS,<,1,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610441,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/2/2021,8:04:00,,,,0,S ,HVIC,S1,FSS,,10.56,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610440,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,8/25/2021,8:02:00,,,,0,S ,HVIC,S1,FSS,<,1,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610439,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,7/19/2021,8:24:00,,,,0,S ,HVIC,S1,FSS,,4.09,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610438,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,6/15/2021,9:44:00,,,,0,S ,HVIC,S1,FSS,G,1.89,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610436,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/20/2021,8:41:00,,,,0,S ,HVIC,S1,FSS,G,2.7167,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610437,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,5/24/2021,8:29:00,,,,0,S ,HVIC,S1,FSS,,2.68,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610435,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/10/2021,9:03:00,,,,0,S ,HVIC,S1,FSS,,4.9556,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621718,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,8/24/2022,7:35:00,,,,0,S ,HVIC,S1,FSS,,2.85,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621717,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,7/27/2022,11:45:00,,,,0,S ,HVIC,S1,FSS,<,1,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621715,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,5/18/2022,8:02:00,,,,0,S ,HVIC,S1,FSS,,3.14,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621716,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,6/15/2022,8:18:00,,,,0,S ,HVIC,S1,FSS,,18.6333,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621714,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/27/2022,8:30:00,,,,0,S ,HVIC,S1,FSS,G,2.1875,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621712,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/21/2022,7:52:00,,,,0,S ,HVIC,FS2,FSS,G,3.32,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621713,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/7/2022,8:14:00,,,,0,S ,HVIC,S1,FSS,,21.25,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621711,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,2/23/2022,8:10:00,,,,0,S ,HVIC,S1,FSS,,7.2167,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621712,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/21/2022,7:52:00,,,,0,S ,HVIC,FS1,FSS,G,4.16,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621709,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,12/15/2021,8:44:00,,,,0,S ,HVIC,S1,FSS,,5.28,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621710,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,1/26/2022,9:44:00,,,,0,S ,HVIC,S1,FSS,,7.225,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621708,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,11/8/2021,7:25:00,,,,0,S ,HVIC,S1,FSS,G,2.6778,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621707,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,10/18/2021,9:37:00,,,,0,S ,HVIC,S1,FSS,<,1,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621719,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/29/2022,9:43:00,,,,0,S ,HVIC,S1,FSS,<,2.5,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621719,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/29/2022,9:43:00,,,,0,S ,HVIC,S1,HARDNESS,,53.4982,MG/L,L02 ,DEDNREC,,,,Standard Method 2340-B (calculated from Ca and Mg),38.84972,-75.67333,T3
10001,621707,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,10/18/2021,9:37:00,,,,0,S ,HVIC,S1,HARDNESS,,51.9281,MG/L,L02 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621708,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,11/8/2021,7:25:00,,,,0,S ,HVIC,S1,HARDNESS,,44.5349,MG/L,L02 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621710,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,1/26/2022,9:44:00,,,,0,S ,HVIC,S1,HARDNESS,,47.6453,MG/L,L02 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621709,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,12/15/2021,8:44:00,,,,0,S ,HVIC,S1,HARDNESS,,45.5213,MG/L,L02 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621711,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,2/23/2022,8:10:00,,,,0,S ,HVIC,S1,HARDNESS,,45.6557,MG/L,L02 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621713,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/7/2022,8:14:00,,,,0,S ,HVIC,S1,HARDNESS,<,50,MG/L,L02 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621712,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/21/2022,7:52:00,,,,0,S ,HVIC,FS2,HARDNESS,,48.5909,MG/L,L02 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621712,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/21/2022,7:52:00,,,,0,S ,HVIC,FS1,HARDNESS,,41.4949,MG/L,L02 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621714,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/27/2022,8:30:00,,,,0,S ,HVIC,S1,HARDNESS,,46.8359,MG/L,L02 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621716,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,6/15/2022,8:18:00,,,,0,S ,HVIC,S1,HARDNESS,,40.2933,MG/L,L02 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621715,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,5/18/2022,8:02:00,,,,0,S ,HVIC,S1,HARDNESS,,46.17998,MG/L,L02 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621717,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,7/27/2022,11:45:00,,,,0,S ,HVIC,S1,HARDNESS,,51.9062,MG/L,L02 ,DEDNREC,,,,Standard Method 2340-B (calculated from Ca and Mg),38.84972,-75.67333,T3
10001,621718,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,8/24/2022,7:35:00,,,,0,S ,HVIC,S1,HARDNESS,,51.482,MG/L,L02 ,DEDNREC,,,,Standard Method 2340-B (calculated from Ca and Mg),38.84972,-75.67333,T3
10001,610435,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/10/2021,9:03:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610433,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,2/2/2021,10:15:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610434,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,2/24/2021,9:17:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610438,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,6/15/2021,9:44:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610437,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,5/24/2021,8:29:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610436,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/20/2021,8:41:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610439,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,7/19/2021,8:24:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610441,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/2/2021,8:04:00,,,,0,S ,HVIC,S1,IBOD5W,,4.07,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610440,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,8/25/2021,8:02:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610442,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/22/2021,9:14:00,,,,0,S ,HVIC,FS1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610442,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/22/2021,9:14:00,,,,0,S ,HVIC,FS2,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610432,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,1/28/2021,10:36:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621718,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,8/24/2022,7:35:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621717,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,7/27/2022,11:45:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621715,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,5/18/2022,8:02:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621716,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,6/15/2022,8:18:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621714,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/27/2022,8:30:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621712,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/21/2022,7:52:00,,,,0,S ,HVIC,FS1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621712,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/21/2022,7:52:00,,,,0,S ,HVIC,FS2,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621713,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/7/2022,8:14:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621711,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,2/23/2022,8:10:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621709,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,12/15/2021,8:44:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621710,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,1/26/2022,9:44:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621708,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,11/8/2021,7:25:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621707,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,10/18/2021,9:37:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621719,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/29/2022,9:43:00,,,,0,S ,HVIC,S1,IBOD5W,<,2.4,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610442,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/22/2021,9:14:00,,,,0,S ,HVIC,FS2,NH4F,G,0.01,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610442,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/22/2021,9:14:00,,,,0,S ,HVIC,FS1,NH4F,G,0.01,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610440,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,8/25/2021,8:02:00,,,,0,S ,HVIC,S1,NH4F,<,0.01,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610441,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/2/2021,8:04:00,,,,0,S ,HVIC,S1,NH4F,,0.0253,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610439,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,7/19/2021,8:24:00,,,,0,S ,HVIC,S1,NH4F,<,0.01,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610436,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/20/2021,8:41:00,,,,0,S ,HVIC,S1,NH4F,<,0.01,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610438,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,6/15/2021,9:44:00,,,,0,S ,HVIC,S1,NH4F,,0.0201,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610437,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,5/24/2021,8:29:00,,,,0,S ,HVIC,S1,NH4F,,0.0412,MG/L,L01 ,DEDNREC,GG,,,Analysis performed after holding time expired.,38.84972,-75.67333,T3
10001,610435,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/10/2021,9:03:00,,,,0,S ,HVIC,S1,NH4F,,0.0373,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621719,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/29/2022,9:43:00,,,,0,S ,HVIC,S1,NH4F,G,0.0159,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621707,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,10/18/2021,9:37:00,,,,0,S ,HVIC,S1,NH4F,G,0.0185,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621708,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,11/8/2021,7:25:00,,,,0,S ,HVIC,S1,NH4F,,0.0876,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621709,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,12/15/2021,8:44:00,,,,0,S ,HVIC,S1,NH4F,,0.1032,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621710,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,1/26/2022,9:44:00,,,,0,S ,HVIC,S1,NH4F,,0.0755,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621711,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,2/23/2022,8:10:00,,,,0,S ,HVIC,S1,NH4F,,0.0573,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621713,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/7/2022,8:14:00,,,,0,S ,HVIC,S1,NH4F,,0.5874,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621712,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/21/2022,7:52:00,,,,0,S ,HVIC,FS2,NH4F,,0.0385,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621712,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/21/2022,7:52:00,,,,0,S ,HVIC,FS1,NH4F,,0.0385,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621714,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/27/2022,8:30:00,,,,0,S ,HVIC,S1,NH4F,G,0.014,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621716,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,6/15/2022,8:18:00,,,,0,S ,HVIC,S1,NH4F,,0.5927,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621715,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,5/18/2022,8:02:00,,,,0,S ,HVIC,S1,NH4F,,0.0668,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621718,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,8/24/2022,7:35:00,,,,0,S ,HVIC,S1,NH4F,,0.0457,MG/L,L01 ,DEDNREC,QQ,,,nan,38.84972,-75.67333,T3
10001,621717,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,7/27/2022,11:45:00,,,,0,S ,HVIC,S1,NH4F,,0.0299,MG/L,L01 ,DEDNREC,QQ,,,nan,38.84972,-75.67333,T3
10001,610435,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/10/2021,9:03:00,,,,0,S ,HVIC,S1,NH4W,,0.0417,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610434,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,2/24/2021,9:17:00,,,,0,S ,HVIC,S1,NH4W,,0.0723,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610433,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,2/2/2021,10:15:00,,,,0,S ,HVIC,S1,NH4W,,0.1878,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610437,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,5/24/2021,8:29:00,,,,0,S ,HVIC,S1,NH4W,,0.0543,MG/L,L01 ,DEDNREC,GG,,,Analysis performed after holding time expired.,38.84972,-75.67333,T3
10001,610438,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,6/15/2021,9:44:00,,,,0,S ,HVIC,S1,NH4W,,0.0258,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610436,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/20/2021,8:41:00,,,,0,S ,HVIC,S1,NH4W,G,0.0147,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610439,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,7/19/2021,8:24:00,,,,0,S ,HVIC,S1,NH4W,<,0.01,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610441,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/2/2021,8:04:00,,,,0,S ,HVIC,S1,NH4W,,0.0509,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610440,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,8/25/2021,8:02:00,,,,0,S ,HVIC,S1,NH4W,G,0.0105,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610442,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/22/2021,9:14:00,,,,0,S ,HVIC,FS1,NH4W,G,0.01,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610442,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,9/22/2021,9:14:00,,,,0,S ,HVIC,FS2,NH4W,G,0.0115,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,610432,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,1/28/2021,10:36:00,,,,0,S ,HVIC,S1,NH4W,,0.0563,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621718,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,8/24/2022,7:35:00,,,,0,S ,HVIC,S1,NH4W,,0.0467,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621717,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,7/27/2022,11:45:00,,,,0,S ,HVIC,S1,NH4W,,0.0274,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621716,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,6/15/2022,8:18:00,,,,0,S ,HVIC,S1,NH4W,,0.652,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621715,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,5/18/2022,8:02:00,,,,0,S ,HVIC,S1,NH4W,,0.0737,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621714,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/27/2022,8:30:00,,,,0,S ,HVIC,S1,NH4W,,0.0435,MG/L,L01 ,DEDNREC,QQ,,,nan,38.84972,-75.67333,T3
10001,621712,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/21/2022,7:52:00,,,,0,S ,HVIC,FS2,NH4W,,0.0357,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621713,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,4/7/2022,8:14:00,,,,0,S ,HVIC,S1,NH4W,,0.6462,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621710,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,1/26/2022,9:44:00,,,,0,S ,HVIC,S1,NH4W,,0.0877,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
10001,621712,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,302031,3/21/2022,7:52:00,,,,0,S ,HVIC,FS1,NH4W,,0.0368,MG/L,L01 ,DEDNREC,,,,nan,38.84972,-75.67333,T3
